Date,Avocado A,Avocado B,Banana A,Banana B,Carrot A,Carrot B,Cucumber A,Cucumber B,Green Apple A,Green Apple B,Green Cabbage A,Green Cabbage B,Lemon A,Lemon B,Letture A,Letture B,Onion A,Onion B,Pear A,Pear B,Pomegranate A,Pomegranate B,Red Apple A,Red Apple B,Red Cabbage A,Red Cabbage B,Red Pepper A,Red Pepper B,Sweet-Potato A,Sweet-Potato B,Tomatoe A,Tomatoe B,Yellow Pepper A,Yellow Pepper B
18.09.2017,,11.0,6.1,6.319999999999999,3.4,4.56,3.6,3.46,6.0,7.8,5.1,7.369999999999999,4.0,6.8,3.0,,1.5,,6.0,9.7,3.2,5.9,3.5,3.9,6.0,8.61,4.5,9.1,,4.0,,6.3,3.5,8.5
19.09.2017,8.8,12.0,6.1,6.319999999999999,3.4,4.56,4.2,4.0600000000000005,6.0,7.8,5.1,7.369999999999999,5.2,7.2,2.8,,1.5,,4.5,9.7,3.0,6.1,4.1,5.0,6.6,9.209999999999999,4.6,9.5,3.6,4.3,,6.4,4.0,8.6
24.09.2017,,11.5,5.9,6.12,3.3,4.46,3.5,3.36,6.0,7.6,5.5,7.77,5.0,7.1,2.7,,1.5,,4.5,9.6,3.7,6.2,4.1,5.2,6.3,8.91,4.6,9.7,3.1,4.2,,6.3,4.0,9.0
25.09.2017,10.0,11.5,5.9,6.12,3.4,4.56,3.4,3.26,6.0,7.5,5.5,7.77,4.3,7.0,2.7,,1.4,,4.5,9.6,2.9,6.3,4.1,5.0,6.5,9.11,4.6,9.6,3.6,4.3,2.5,5.2,4.0,8.9
26.09.2017,9.7,10.3,5.7,5.92,3.5,4.66,3.3,3.1599999999999997,6.0,8.7,5.5,7.77,,7.0,3.0,,1.5,,,9.1,2.8,6.1,3.5,5.5,6.2,8.81,4.3,9.8,3.6,4.3,2.3,4.6,4.0,9.0
01.10.2017,9.7,10.0,5.8,6.02,3.5,4.66,3.4,3.26,6.0,8.0,4.6,6.869999999999999,4.5,6.8,2.6,,1.5,,4.5,9.8,2.5,6.8,4.1,5.2,5.5,8.11,4.6,9.6,3.7,4.4,2.5,4.6,4.0,9.0
02.10.2017,,10.2,5.6,5.819999999999999,3.4,4.56,3.4,3.26,6.0,7.8,4.2,6.470000000000001,,6.7,2.6,,1.5,,6.0,9.6,3.0,5.7,3.5,4.8,5.4,8.01,,9.3,,4.2,,4.5,,9.2
03.10.2017,8.5,10.3,5.6,5.819999999999999,3.4,4.56,4.8,4.66,6.0,8.0,4.0,6.27,4.5,6.5,2.5,,1.5,,,9.5,2.6,6.0,4.1,5.2,5.6,8.209999999999999,4.3,8.5,3.7,4.2,2.3,4.6,4.0,9.0
08.10.2017,,10.0,5.7,5.92,3.8,4.96,3.2,3.06,6.0,8.5,3.7,5.970000000000001,4.5,6.6,2.6,,1.5,,,9.1,,5.8,4.1,5.2,5.5,8.11,4.0,8.7,3.7,4.2,,5.3,4.0,8.7
09.10.2017,7.0,9.6,5.5,5.72,3.5,4.66,3.3,3.1599999999999997,6.0,7.5,3.9,6.17,,6.5,2.5,,1.6,,6.0,9.5,,5.5,3.5,4.0,5.0,7.609999999999999,,9.4,,4.1,,5.0,,8.9
10.10.2017,,8.9,5.5,5.72,3.5,4.66,3.4,3.26,6.0,8.0,3.7,5.970000000000001,4.6,6.5,2.5,,1.6,,,9.6,2.9,5.6,4.1,5.2,5.2,7.8100000000000005,4.0,9.1,3.7,4.2,2.5,6.0,4.0,8.8
15.10.2017,7.0,9.6,5.5,5.72,3.5,4.66,3.7,3.56,5.8,7.8,3.5,5.77,4.5,6.2,2.5,,1.6,,,9.6,3.2,5.5,3.6,5.3,5.6,8.209999999999999,4.2,9.8,3.7,4.2,2.5,6.2,4.0,9.2
16.10.2017,7.0,9.3,5.5,5.72,3.5,4.66,4.0,3.86,5.8,7.7,3.6,5.87,4.5,6.2,2.6,,1.6,,,9.6,3.2,5.7,3.6,5.3,5.3,7.91,4.0,9.7,3.7,4.2,2.5,6.2,4.0,9.2
17.10.2017,,9.1,5.4,5.62,3.5,4.66,4.1,3.9599999999999995,6.0,7.9,3.4,5.67,5.0,6.1,2.6,,1.6,,,9.8,3.6,5.6,4.1,5.2,5.0,7.609999999999999,,9.4,3.5,4.1,,6.3,,8.8
18.10.2017,5.5,9.4,4.9,5.12,3.4,4.56,4.9,4.760000000000001,6.0,7.1,3.1,5.37,4.0,6.3,2.5,,1.8,,,9.7,3.6,6.0,3.5,4.0,5.3,7.91,4.0,9.7,,4.2,,6.6,4.0,9.6
19.10.2017,6.0,9.7,5.1,5.319999999999999,3.4,4.56,5.4,5.260000000000001,6.0,7.5,2.8,5.07,,6.3,2.5,,1.8,,6.0,9.8,4.0,5.5,3.5,3.9,5.2,7.8100000000000005,,9.6,,4.2,,6.9,,9.2
22.10.2017,7.0,9.5,5.0,5.22,3.4,4.56,4.4,4.260000000000001,6.0,7.3,2.4,4.67,4.0,6.4,2.5,,1.8,,,9.5,3.1,5.5,3.5,5.3,4.6,7.209999999999999,4.0,9.5,3.5,4.2,,7.4,4.0,9.7
23.10.2017,6.0,9.5,5.0,5.22,3.4,4.56,3.7,3.56,6.0,6.9,2.2,4.470000000000001,4.1,6.4,2.5,,1.9,,,9.7,2.9,5.8,3.5,4.3,4.7,7.3100000000000005,4.0,9.6,3.5,4.3,,7.5,4.0,10.1
24.10.2017,7.0,9.4,4.9,5.12,3.4,4.56,3.4,3.26,6.0,7.7,2.0,4.27,,6.5,2.5,,1.8,,6.0,9.7,3.8,6.0,3.5,4.6,4.6,7.209999999999999,4.8,9.2,3.5,4.3,,7.4,,9.2
25.10.2017,,8.8,4.7,4.92,3.3,4.46,3.1,2.96,6.0,7.1,1.8,4.07,4.0,6.5,2.5,,1.8,,,9.7,3.3,5.4,3.5,4.0,4.7,7.3100000000000005,4.0,8.9,,4.0,,7.5,4.0,9.8
26.10.2017,6.6,8.7,4.5,4.72,3.4,4.56,3.0,2.86,6.0,7.1,1.7,3.9699999999999998,,6.4,2.4,,1.8,,6.0,9.8,3.0,5.0,3.5,4.0,4.7,7.3100000000000005,5.0,8.6,,4.0,,7.8,,9.0
01.11.2017,5.8,8.2,3.8,4.02,3.4,4.56,4.1,3.9599999999999995,5.9,7.7,1.6,3.87,4.0,6.2,2.1,,1.8,,,9.7,,5.0,3.5,5.2,5.0,7.609999999999999,4.5,8.7,3.7,4.2,,6.9,4.5,9.4
02.11.2017,6.2,8.5,3.9,4.12,3.4,4.56,4.4,4.260000000000001,5.9,7.7,1.5,3.77,4.0,6.2,2.1,,1.8,,,9.8,2.7,4.0,3.5,5.3,4.8,7.41,4.1,8.4,3.3,4.2,,6.8,4.0,9.5
05.11.2017,6.4,8.6,3.7,3.9200000000000004,3.4,4.56,3.4,3.26,5.8,7.7,1.5,3.77,4.0,6.2,2.2,,1.8,,6.0,9.6,,,3.5,5.3,4.6,7.209999999999999,4.5,8.0,3.5,4.1,,6.7,4.0,9.2
06.11.2017,6.0,8.5,3.7,3.9200000000000004,3.4,4.56,3.4,3.26,5.8,7.5,1.5,3.77,4.0,6.1,2.5,,1.8,,6.0,9.8,,,3.5,5.3,4.8,7.41,4.7,8.1,3.3,4.1,,6.5,4.0,8.9
07.11.2017,6.0,8.1,3.6,3.8200000000000003,3.4,4.56,3.1,2.96,5.8,7.7,1.4,3.67,4.1,6.0,2.5,,1.8,,,9.7,2.4,5.0,3.5,5.2,4.7,7.3100000000000005,4.1,7.5,3.3,4.0,4.3,5.8,4.0,8.2
08.11.2017,5.7,8.4,3.6,3.8200000000000003,3.5,4.66,3.6,3.46,5.8,7.6,1.5,3.77,4.0,6.0,2.5,,1.8,,6.0,9.8,2.5,4.5,3.5,5.2,4.7,7.3100000000000005,4.3,7.2,3.3,4.0,,5.6,4.0,8.1
09.11.2017,,8.2,3.7,3.9200000000000004,3.5,4.66,4.2,4.0600000000000005,6.0,7.3,1.5,3.77,4.2,6.1,2.5,,1.8,,6.0,9.8,2.0,5.0,3.5,5.2,4.9,7.51,3.0,6.7,3.3,3.9,,5.5,4.0,8.0
12.11.2017,6.0,8.6,3.5,3.72,3.3,4.46,3.9,3.76,5.8,7.5,1.4,3.67,4.2,6.0,2.2,,1.8,,,9.8,2.3,4.7,3.5,5.3,4.7,7.3100000000000005,4.0,6.6,3.3,4.1,,5.1,4.0,7.7
13.11.2017,6.0,8.7,3.5,3.72,3.4,4.56,3.9,3.76,5.8,7.7,1.4,3.67,4.1,6.1,2.9,,1.9,,,9.8,2.3,4.5,3.5,5.3,4.7,7.3100000000000005,3.5,6.0,3.3,4.2,2.4,5.0,3.9,6.9
14.11.2017,6.0,8.4,3.4,3.62,3.4,4.56,4.3,4.16,5.8,7.4,1.3,3.5700000000000003,3.8,6.0,2.8,,1.9,,,9.7,2.3,4.0,3.5,5.3,4.6,7.209999999999999,3.7,6.2,3.3,4.3,2.9,4.9,3.9,6.9
15.11.2017,,8.2,3.2,3.4200000000000004,3.5,4.66,3.9,3.76,6.0,7.6,1.3,3.5700000000000003,4.2,5.8,2.5,,1.9,,6.0,10.0,2.5,7.0,3.5,5.0,4.6,7.209999999999999,3.0,6.1,3.3,4.3,,5.1,3.5,6.8
16.11.2017,6.0,8.2,3.2,3.4200000000000004,3.5,4.66,3.7,3.56,5.8,7.6,1.2,3.4699999999999998,4.2,5.9,2.0,,1.8,,6.0,10.0,,7.0,3.5,5.0,4.3,6.91,3.0,5.9,3.3,4.4,,5.2,3.5,6.8
19.11.2017,6.0,7.8,3.2,3.4200000000000004,3.4,4.56,2.7,2.56,5.8,7.4,1.4,3.67,4.2,6.0,3.0,,2.0,,,9.8,,,3.5,5.0,4.3,6.91,3.5,6.0,3.3,4.4,,5.4,3.5,6.4
20.11.2017,6.0,8.1,3.2,3.4200000000000004,3.4,4.56,2.7,2.56,5.8,7.5,1.2,3.4699999999999998,3.8,6.0,2.9,,1.9,,,10.0,,5.4,3.5,5.0,3.6,6.21,3.2,6.0,3.3,4.4,,5.8,3.8,6.3
21.11.2017,6.0,8.6,3.2,3.4200000000000004,3.4,4.56,3.3,3.1599999999999997,6.0,7.5,1.3,3.5700000000000003,4.0,5.8,2.3,,1.9,,,9.7,,,3.5,5.3,3.2,5.8100000000000005,3.2,5.9,3.3,4.4,,5.6,3.5,6.2
22.11.2017,6.0,8.4,3.2,3.4200000000000004,3.5,4.66,3.4,3.26,5.9,7.5,1.2,3.4699999999999998,4.1,6.0,2.3,,1.9,,6.0,10.0,,7.1,3.5,5.0,3.3,5.91,3.2,5.8,3.3,4.5,,5.9,3.5,5.9
23.11.2017,6.0,8.6,3.2,3.4200000000000004,3.5,4.66,3.5,3.36,5.9,7.5,1.3,3.5700000000000003,4.1,6.1,2.5,,1.9,,6.0,9.7,2.7,7.7,3.5,5.0,3.1,5.71,3.0,5.8,3.3,4.5,,5.9,4.3,6.0
26.11.2017,6.0,8.8,3.2,3.4200000000000004,3.2,4.36,4.5,4.36,5.8,7.5,1.3,3.5700000000000003,3.8,6.0,2.5,,2.0,,,9.7,2.5,6.6,3.5,5.0,3.9,6.51,3.0,5.7,3.3,4.5,,5.5,3.4,6.2
03.12.2017,8.0,10.1,3.2,3.5,3.5,4.66,4.3,4.16,5.8,7.5,1.2,3.4699999999999998,3.8,5.5,2.5,,2.5,,,9.6,,6.4,3.5,5.0,3.5,6.109999999999999,3.0,4.8,3.3,4.5,,4.0,3.5,5.1
04.12.2017,,10.4,3.2,3.7,3.7,4.86,4.0,3.86,5.5,7.5,1.1,3.37,3.7,5.2,2.5,,2.2,,,9.6,3.1,6.7,3.5,5.3,3.6,6.21,3.0,4.7,3.3,4.5,,3.7,3.3,5.0
05.12.2017,6.7,10.0,3.3,3.7,3.7,4.86,4.2,4.0600000000000005,5.5,7.5,1.1,3.37,4.2,5.2,2.1,,2.2,,,9.6,4.0,7.2,3.5,5.3,3.6,6.21,3.0,4.7,3.3,4.5,2.4,3.8,3.3,4.8
06.12.2017,,10.0,3.2,3.7,4.5,5.66,4.5,4.36,5.8,7.5,1.2,3.4699999999999998,3.9,5.0,2.0,,2.5,,,9.6,,7.0,3.5,5.0,3.8,6.41,3.0,4.8,3.3,4.5,,3.8,3.5,5.3
07.12.2017,,9.7,3.3,3.7,4.5,5.66,4.1,3.9599999999999995,5.8,7.5,1.2,3.4699999999999998,3.9,5.1,2.0,,2.5,,,9.5,4.0,7.0,3.5,5.3,3.5,6.109999999999999,3.0,5.6,3.3,4.5,2.3,4.3,3.3,5.7
10.12.2017,7.8,9.9,3.7,3.9,3.7,4.86,3.1,2.96,6.0,7.6,1.4,3.67,3.2,5.1,2.1,,2.6,,,9.6,3.5,5.9,3.5,5.3,4.7,7.3100000000000005,3.0,5.5,3.3,4.5,,4.5,3.0,5.4
11.12.2017,8.0,10.1,3.5,3.8,4.5,5.66,3.2,3.06,5.5,7.5,1.6,3.87,3.7,5.1,2.1,,2.6,,,9.2,4.0,6.0,3.5,5.3,4.5,7.109999999999999,3.0,5.7,3.3,4.5,2.3,4.4,3.2,5.9
12.12.2017,7.9,9.7,3.5,3.9,3.7,4.86,3.3,3.1599999999999997,5.9,7.6,1.1,3.37,3.5,5.2,2.4,,2.4,,4.5,9.6,3.5,6.3,3.5,5.3,4.4,7.01,3.0,5.3,3.3,4.5,2.4,4.5,3.1,5.3
13.12.2017,8.0,10.0,3.5,4.0,4.5,5.66,4.0,3.86,5.5,7.5,1.1,3.37,3.7,5.4,2.1,,2.6,,,9.2,4.0,6.3,3.5,5.3,3.6,6.21,3.0,5.7,,4.5,2.3,4.4,3.2,5.8
14.12.2017,8.0,10.0,3.5,3.9,4.5,5.66,3.7,3.56,5.9,7.5,1.1,3.37,3.8,5.3,2.1,,2.6,,,9.5,3.7,6.2,3.5,5.3,3.6,6.21,3.0,5.0,,4.5,2.3,4.4,3.3,5.2
17.12.2017,8.0,9.9,3.4,4.0,3.6,4.76,3.4,3.26,5.9,7.5,1.0,3.27,4.1,5.1,2.1,,2.3,,5.0,9.6,4.0,6.0,3.5,5.0,3.3,5.91,,4.8,3.3,4.5,,4.5,3.5,5.0
18.12.2017,8.0,10.1,3.6,4.0,3.7,4.86,3.3,3.1599999999999997,5.5,7.6,1.1,3.37,3.7,5.1,2.1,,2.6,,,9.6,4.0,6.0,3.5,5.0,3.5,6.109999999999999,3.0,4.7,3.3,4.5,,4.5,3.4,4.8
19.12.2017,7.7,10.1,3.8,4.0,3.6,4.76,3.3,3.1599999999999997,5.5,7.6,1.1,3.37,3.5,5.0,2.1,,2.5,,,9.6,4.0,7.0,3.5,5.0,3.2,5.8100000000000005,3.0,4.5,3.3,4.5,2.3,4.6,3.0,5.0
20.12.2017,7.0,9.6,3.8,4.0,3.6,4.76,2.9,2.76,5.5,7.2,1.2,3.4699999999999998,3.9,5.0,2.2,,2.4,,6.0,9.5,,6.2,3.5,5.0,3.5,6.109999999999999,3.0,4.7,3.3,4.5,,4.4,3.0,4.9
21.12.2017,7.5,9.8,3.9,4.0,3.6,4.76,2.6,2.46,6.0,7.2,1.1,3.37,4.2,5.0,2.5,,2.4,,,9.5,,7.5,3.5,5.0,3.3,5.91,3.0,4.6,3.3,4.5,,4.5,3.2,4.9
24.12.2017,,9.5,3.9,4.0,4.5,5.66,2.8,2.6599999999999997,5.8,7.4,1.2,3.4699999999999998,3.8,4.6,2.3,,2.7,,,9.5,,6.0,3.5,5.0,2.7,5.3100000000000005,3.0,5.5,,4.5,2.3,4.6,3.0,5.1
25.12.2017,8.0,9.6,3.7,4.0,3.6,4.76,2.8,2.6599999999999997,5.8,7.2,1.1,3.37,4.4,5.0,2.1,,2.4,,,9.5,,6.4,3.5,5.0,2.9,5.51,3.0,4.8,3.3,4.5,,4.3,3.0,4.9
26.12.2017,7.0,10.0,3.5,4.0,3.6,4.76,2.9,2.76,5.8,7.6,1.3,3.5700000000000003,3.3,4.9,2.1,,2.5,,,9.6,3.0,6.6,3.5,5.0,2.7,5.3100000000000005,3.0,5.1,3.3,4.5,2.3,4.2,3.0,5.0
01.01.2018,,9.7,3.4,3.9,4.3,5.46,4.1,3.9599999999999995,5.8,7.4,1.3,3.5700000000000003,3.0,4.9,2.1,,2.6,,,9.2,,5.8,3.5,5.0,2.6,5.21,3.0,4.4,3.0,4.5,2.3,3.9,3.0,4.7
02.01.2018,,10.8,3.5,3.6,2.9,4.06,5.2,5.0600000000000005,5.8,7.2,1.0,3.27,4.0,5.0,1.5,,2.6,,,9.5,,7.1,3.5,5.0,2.7,5.3100000000000005,3.0,4.4,2.8,4.5,,3.6,,5.1
03.01.2018,,10.8,3.3,3.8,2.9,4.06,5.2,5.0600000000000005,5.8,7.2,1.1,3.37,3.2,5.0,1.5,,2.4,,6.0,9.6,,6.9,3.5,5.0,2.7,5.3100000000000005,3.0,4.5,3.0,4.5,,3.7,3.0,5.0
04.01.2018,,10.5,3.3,3.6,2.9,4.06,5.1,4.96,5.5,7.3,1.0,3.27,3.3,5.0,1.8,,2.4,,6.4,9.6,2.0,7.2,3.6,5.1,2.8,5.41,2.9,4.7,3.0,4.5,,3.7,3.0,5.1
07.01.2018,,11.4,3.8,3.8,2.9,4.06,5.5,5.36,5.5,7.2,1.1,3.37,4.3,5.0,2.5,,2.5,,6.0,9.6,2.0,6.9,3.8,5.0,2.9,5.51,2.8,4.8,3.2,4.5,,3.6,2.9,5.2
08.01.2018,,11.3,3.7,3.8,2.9,4.06,4.9,4.760000000000001,5.7,7.2,1.2,3.4699999999999998,4.3,5.1,1.7,,2.4,,6.0,9.5,2.0,7.0,3.8,5.0,3.0,5.609999999999999,3.0,4.6,3.2,4.5,,3.5,3.0,5.1
09.01.2018,9.0,12.8,3.7,3.9,2.7,3.8600000000000003,4.9,4.760000000000001,5.5,7.5,1.1,3.37,3.0,4.8,1.7,,2.5,,,9.6,,6.3,3.8,5.0,2.7,5.3100000000000005,3.0,4.8,3.1,4.5,,3.4,3.2,5.1
10.01.2018,12.2,15.0,3.6,3.8,2.6,3.76,4.6,4.46,5.5,7.5,1.1,3.37,2.5,4.9,1.7,,2.4,,,9.6,,6.2,3.8,5.0,2.6,5.21,3.0,4.8,3.2,4.5,,3.3,3.0,5.2
11.01.2018,12.0,12.8,3.5,3.7,2.4,3.5599999999999996,4.3,4.16,5.5,7.3,1.1,3.37,3.5,5.0,1.7,,2.3,,6.0,9.6,2.0,6.9,3.8,5.0,2.7,5.3100000000000005,,4.6,3.1,4.5,,3.4,,5.0
14.01.2018,,13.6,,4.0,2.8,3.96,4.5,4.36,5.5,7.1,1.0,3.27,3.0,4.9,1.7,,2.4,,5.7,9.6,,7.0,3.8,5.0,2.7,5.3100000000000005,3.0,4.8,3.2,4.5,2.3,3.3,3.0,5.2
15.01.2018,12.0,15.0,4.5,4.9,2.3,3.1,3.3,3.1599999999999997,5.5,7.5,1.0,3.27,4.0,5.0,2.1,,2.3,,6.0,9.5,2.7,7.2,3.8,5.0,2.5,5.109999999999999,3.0,4.8,3.1,4.5,,3.2,3.0,5.3
16.01.2018,12.3,14.7,4.3,4.9,2.4,3.5599999999999996,3.6,3.46,5.5,7.6,1.0,3.27,4.0,5.0,1.7,,2.4,,,9.6,,7.3,3.8,5.0,2.5,5.109999999999999,2.8,4.7,2.9,4.5,,3.3,3.0,5.5
17.01.2018,13.3,15.2,4.4,4.9,2.5,3.6,3.3,3.1599999999999997,5.5,7.6,1.1,3.37,4.0,5.1,2.2,,2.4,,,9.6,,6.4,3.8,5.2,2.3,4.91,2.9,4.7,2.9,4.5,2.5,3.5,3.0,5.2
18.01.2018,12.0,15.1,4.9,4.9,2.6,3.1,2.9,2.76,5.5,7.2,1.0,3.27,4.0,5.0,2.1,,2.4,,6.0,9.5,,7.4,3.8,5.0,2.5,5.109999999999999,3.0,4.7,3.1,4.5,2.3,3.4,,5.4
21.01.2018,12.9,15.2,5.0,6.0,2.5,3.4,2.7,2.56,5.5,7.5,1.3,3.5700000000000003,4.0,5.0,2.0,,2.3,,,9.6,,6.9,3.8,5.0,2.3,4.91,3.1,4.6,2.9,4.5,,3.5,,5.2
22.01.2018,12.4,15.1,4.9,5.9,2.4,3.1,3.0,2.86,5.5,7.5,1.4,3.67,,5.0,2.0,,2.4,,6.0,9.6,,6.9,3.8,5.0,2.4,5.01,2.9,4.8,2.8,4.5,,3.5,3.4,5.3
23.01.2018,13.0,15.2,5.5,5.9,2.4,3.3,2.8,2.6599999999999997,5.5,7.6,1.3,3.5700000000000003,4.0,5.0,2.0,,2.3,,6.0,9.6,,6.4,3.8,5.0,2.4,5.01,3.0,4.5,2.8,4.5,2.7,3.3,3.0,5.1
24.01.2018,11.2,15.3,5.5,5.8,2.3,2.5,3.0,2.86,5.5,7.5,1.3,3.5700000000000003,3.8,4.8,2.1,,2.2,,6.0,9.6,,6.7,3.8,5.3,2.2,4.8100000000000005,3.5,4.6,2.8,4.5,,3.1,3.0,5.4
25.01.2018,13.0,15.1,,5.7,2.5,2.6,3.2,3.06,5.6,7.6,1.2,3.4699999999999998,4.0,5.0,2.0,,2.2,,6.0,9.4,,6.6,3.8,5.4,2.4,5.01,4.0,4.6,2.9,4.5,,3.1,3.5,5.2
01.02.2018,11.1,15.1,5.0,5.9,2.3,2.8,5.3,5.16,5.5,7.8,1.2,3.4699999999999998,4.0,4.8,2.0,,2.1,,6.0,9.5,3.5,6.3,4.2,5.5,2.2,4.8100000000000005,2.8,4.7,2.5,4.5,,2.9,3.5,5.5
04.02.2018,,16.6,4.8,5.9,2.5,2.9,4.7,4.5600000000000005,5.5,7.5,1.3,3.5700000000000003,4.0,4.9,2.1,,2.2,,,9.7,4.3,6.2,3.8,5.2,2.3,4.91,3.0,4.8,3.2,4.4,,3.1,3.0,5.6
05.02.2018,12.5,16.4,5.5,5.9,2.2,2.8,4.0,3.86,5.5,7.8,1.1,3.37,3.5,4.7,2.0,,1.8,,6.0,9.7,4.6,6.4,3.8,5.9,2.3,4.91,,4.8,2.6,4.5,,2.9,,5.5
06.02.2018,12.0,17.1,5.5,5.9,2.5,3.1,3.9,3.76,5.5,7.8,1.2,3.4699999999999998,3.0,4.9,2.0,,2.0,,,9.3,5.5,6.0,3.8,5.2,2.3,4.91,3.0,5.0,3.3,4.5,,3.0,3.0,5.7
07.02.2018,,16.2,5.5,5.9,2.4,2.6,3.8,3.6599999999999997,5.5,7.8,1.2,3.4699999999999998,3.2,4.7,2.0,,2.0,,6.0,9.6,,6.1,3.8,5.8,2.1,4.71,2.8,4.6,3.5,4.5,,2.9,,5.7
08.02.2018,8.8,16.5,5.5,5.8,2.3,2.9,3.3,3.1599999999999997,5.5,7.8,1.1,3.37,3.0,4.5,2.0,,1.9,,6.0,9.3,,6.1,3.8,5.2,1.9,4.51,3.0,5.0,3.0,4.5,,3.1,,6.1
11.02.2018,,16.7,5.5,5.8,2.5,3.1,3.0,2.86,5.5,7.8,1.2,3.4699999999999998,3.0,4.6,2.0,,2.1,,,9.6,,6.0,3.8,5.2,1.9,4.51,3.0,4.9,3.5,4.5,,3.4,3.0,6.5
12.02.2018,15.0,16.6,5.5,5.7,2.4,2.8,3.0,2.86,5.5,7.5,1.1,3.37,,4.6,2.0,,1.9,,6.0,9.6,,6.3,3.8,5.5,2.0,4.609999999999999,3.0,5.1,,4.5,,3.3,,5.5
13.02.2018,,16.4,5.5,5.7,2.4,3.2,3.0,2.86,5.5,7.5,1.2,3.4699999999999998,4.0,4.6,2.0,,1.8,,6.0,9.5,,6.0,3.8,5.5,1.9,4.51,3.0,5.2,3.3,4.5,2.5,3.3,3.0,7.0
14.02.2018,14.0,15.9,5.5,5.6,2.0,2.4,3.2,3.06,5.5,7.8,1.3,3.5700000000000003,3.0,5.0,2.0,,2.0,,6.0,9.7,5.0,6.5,3.8,5.5,2.0,4.609999999999999,3.8,5.2,3.0,4.5,,3.3,,6.6
15.02.2018,,16.3,,5.7,2.5,3.1,4.0,3.86,5.5,7.8,1.6,3.87,2.5,4.9,2.0,,,,6.0,9.4,,6.5,3.8,5.5,2.1,4.71,3.0,6.6,3.3,4.5,2.5,3.3,4.0,7.5
18.02.2018,,16.3,5.7,6.0,2.5,3.1,3.8,3.6599999999999997,5.5,7.7,1.7,3.9699999999999998,3.0,4.7,2.0,,2.4,,,9.6,,6.4,3.8,5.5,2.2,4.8100000000000005,3.0,6.0,3.3,4.5,2.5,3.2,4.0,7.6
19.02.2018,,15.9,,5.7,2.5,3.3,4.3,4.16,5.7,7.8,1.7,3.9699999999999998,3.0,4.6,2.1,,1.9,,6.0,9.5,,6.2,4.0,5.5,2.4,5.01,3.4,5.9,2.8,4.5,,3.2,4.0,6.8
20.02.2018,,16.2,5.8,6.0,2.5,3.4,5.0,4.86,5.5,7.7,1.8,4.07,,4.6,2.0,,2.5,,,9.6,,6.4,3.8,5.5,2.4,5.01,3.0,5.9,2.9,4.5,2.5,3.4,4.0,7.6
21.02.2018,,15.9,5.7,6.0,2.5,2.9,5.3,5.16,5.7,7.8,1.6,3.87,,4.8,2.1,,2.0,,5.5,9.5,,6.7,4.0,5.5,2.3,4.91,3.2,5.9,3.1,4.5,2.4,3.3,3.5,6.9
22.02.2018,,16.2,5.1,5.7,2.3,2.9,5.6,5.46,6.0,7.8,1.5,3.77,,4.7,2.0,,1.9,,5.5,9.5,,6.7,4.4,5.5,2.2,4.8100000000000005,3.1,5.8,2.9,4.5,2.3,3.1,3.5,7.2
25.02.2018,,15.7,5.5,5.6,2.5,3.2,5.7,5.5600000000000005,5.5,7.7,1.5,3.77,,4.6,2.0,,2.0,,,9.6,,6.5,3.8,5.5,2.0,4.609999999999999,3.1,5.9,2.9,4.5,2.2,2.8,3.6,7.1
26.02.2018,12.0,15.7,,5.6,2.5,2.9,5.5,5.36,5.5,7.7,1.4,3.67,,4.7,2.0,,2.1,,5.7,9.5,,6.7,3.8,5.5,2.2,4.8100000000000005,3.0,6.1,2.9,4.5,,2.9,3.1,7.2
01.03.2018,,15.3,,5.6,2.3,2.3,4.3,4.16,6.0,7.8,1.4,3.67,3.0,4.8,2.1,,2.5,,5.5,9.5,,6.6,4.4,5.3,2.1,4.71,3.3,6.0,3.2,4.5,,2.7,3.6,7.5
04.03.2018,,18.3,5.5,5.6,2.5,2.9,3.9,3.76,5.5,7.7,1.4,3.67,3.0,4.8,2.0,,,,,9.6,,6.5,3.8,5.3,1.9,4.51,3.1,6.3,2.9,4.5,,2.4,4.0,7.5
05.03.2018,,19.6,5.5,5.6,2.5,2.5,3.1,2.96,6.0,7.8,1.4,3.67,3.0,4.7,2.0,,2.0,,5.5,9.5,,6.6,4.4,5.3,2.1,4.71,3.1,6.0,2.9,4.5,1.6,2.1,3.8,7.3
06.03.2018,14.0,17.5,5.1,5.6,2.2,3.1,3.1,2.96,5.5,7.8,1.4,3.67,3.3,4.5,2.0,,2.0,,,9.6,,6.6,3.8,5.3,1.8,4.41,3.3,5.9,3.0,4.5,1.9,2.3,4.0,7.6
07.03.2018,,18.4,4.5,5.4,2.5,2.9,3.0,2.86,6.0,7.8,1.4,3.67,,4.6,2.5,,2.2,,5.5,9.5,,6.7,4.4,5.3,1.9,4.51,3.0,5.8,3.0,4.5,,2.2,3.4,7.4
08.03.2018,,18.9,4.5,5.5,2.3,2.7,2.7,2.56,6.0,7.8,1.4,3.67,,4.5,2.0,,2.0,,5.5,9.5,,6.7,4.4,5.3,1.9,4.51,3.0,6.0,3.0,4.5,,2.2,3.2,7.1
11.03.2018,,19.4,4.5,5.4,2.5,3.1,2.9,2.76,5.5,7.7,1.5,3.77,3.3,4.3,2.0,,,,,9.6,,6.7,3.8,5.3,2.0,4.609999999999999,3.0,6.1,2.9,4.5,1.9,2.3,3.9,7.1
